Date,Close
2010-01-04,22.984241485595703
2010-01-05,22.991666793823242
2010-01-06,22.850570678710938
2010-01-07,22.61292839050293
2010-01-08,22.76887321472168
2010-01-11,22.47925567626953
2010-01-12,22.330734252929688
2010-01-13,22.538665771484375
2010-01-14,22.991666793823242
2010-01-15,22.91739845275879
2010-01-19,23.095632553100586
2010-01-20,22.716894149780273
2010-01-21,22.286170959472656
2010-01-22,21.50641441345215
2010-01-25,21.773765563964844
2010-01-26,21.907432556152344
2010-01-27,22.033679962158203
2010-01-28,21.654935836791992
2010-01-29,20.92717170715332
2010-02-01,21.097965240478516
2010-02-02,21.135099411010742
2010-02-03,21.2613525390625
2010-02-04,20.67466926574707
2010-02-05,20.808349609375
2010-02-08,20.585556030273438
2010-02-09,20.800914764404297
2010-02-10,20.78606605529785
2010-02-11,20.882606506347656
2010-02-12,20.741514205932617
2010-02-16,21.15186309814453
2010-02-17,21.330928802490234
2010-02-18,21.614444732666016
2010-02-19,21.465225219726562
2010-02-22,21.43539047241211
2010-02-23,21.13693618774414
2010-02-24,21.360774993896484
2010-02-25,21.3383846282959
2010-02-26,21.390621185302734
2010-03-01,21.651744842529297
2010-03-02,21.233932495117188
2010-03-03,21.233932495117188
2010-03-04,21.360774993896484
2010-03-05,21.330928802490234
2010-03-08,21.360774993896484
2010-03-09,21.487607955932617
2010-03-10,21.614444732666016
2010-03-11,21.771129608154297
2010-03-12,21.838275909423828
2010-03-15,21.85319709777832
2010-03-16,21.91288185119629
2010-03-17,22.106870651245117
2010-03-18,22.091943740844727
2010-03-19,22.077024459838867
2010-03-22,22.084484100341797
2010-03-23,22.293394088745117
2010-03-24,22.121795654296875
2010-03-25,22.3903865814209
2010-03-26,22.129253387451172
2010-03-29,22.077024459838867
2010-03-30,22.211328506469727
2010-03-31,21.85319709777832
2010-04-01,21.75619888305664
2010-04-05,21.838275909423828
2010-04-06,21.875585556030273
2010-04-07,21.89796257019043
2010-04-08,22.323240280151367
2010-04-09,22.636594772338867
2010-04-12,22.62167739868164
2010-04-13,22.718671798706055
2010-04-14,22.994728088378906
2010-04-15,23.032033920288086
2010-04-16,22.882814407348633
2010-04-19,23.158872604370117
2010-04-20,23.397619247436523
2010-04-21,23.375232696533203
2010-04-22,23.420001983642578
2010-04-23,23.099180221557617
2010-04-26,23.21109390258789
2010-04-27,23.017105102539062
2010-04-28,23.061870574951172
2010-04-29,23.129016876220703
2010-04-30,22.785818099975586
2010-05-03,23.024564743041992
2010-05-04,22.47991943359375
2010-05-05,22.271013259887695
2010-05-06,21.621906280517578
2010-05-07,21.047407150268555
2010-05-10,21.592060089111328
2010-05-11,21.547290802001953
2010-05-12,21.96511459350586
2010-05-13,21.815889358520508
2010-05-14,21.584609985351562
2010-05-17,21.592060089111328
2010-05-18,21.434675216674805
2010-05-19,21.164865493774414
2010-05-20,20.317970275878906
2010-05-21,20.115619659423828
2010-05-24,19.68842315673828
2010-05-25,19.538536071777344
2010-05-26,18.744098663330078
2010-05-27,19.486066818237305
2010-05-28,19.3361759185791
2010-06-01,19.40363311767578
2010-06-02,19.830821990966797
2010-06-03,20.13060760498047
2010-06-04,19.32868194580078
2010-06-07,18.953947067260742
2010-06-08,18.819046020507812
2010-06-09,18.5792179107666
2010-06-10,18.73660659790039
2010-06-11,19.23125457763672
2010-06-14,19.11133575439453
2010-06-15,19.920753479003906
2010-06-16,19.725887298583984
2010-06-17,19.76336669921875
2010-06-18,19.81583595275879
2010-06-21,19.44859504699707
2010-06-22,19.313690185546875
2010-06-23,18.96893310546875
2010-06-24,18.73660659790039
2010-06-25,18.384355545043945
2010-06-28,18.219467163085938
2010-06-29,17.47001075744629
2010-06-30,17.245166778564453
2010-07-01,17.357585906982422
2010-07-02,17.440025329589844
2010-07-06,17.852237701416016
2010-07-07,18.211978912353516
2010-07-08,18.294414520263672
2010-07-09,18.18950080871582
2010-07-12,18.60919761657715
2010-07-13,18.834033966064453
2010-07-14,19.066368103027344
2010-07-15,19.118824005126953
2010-07-16,18.654163360595703
2010-07-19,18.90898323059082
2010-07-20,19.096355438232422
2010-07-21,18.8265323638916
2010-07-22,19.36615753173828
2010-07-23,19.343666076660156
2010-07-26,19.561012268066406
2010-07-27,19.605981826782227
2010-07-28,19.44859504699707
2010-07-29,19.508548736572266
2010-07-30,19.343666076660156
2010-08-02,19.733394622802734
2010-08-03,19.605981826782227
2010-08-04,19.283714294433594
2010-08-05,19.01390266418457
2010-08-06,19.148807525634766
2010-08-09,19.193777084350586
2010-08-10,18.789064407348633
2010-08-11,18.63168716430664
2010-08-12,18.354381561279297
2010-08-13,18.286924362182617
2010-08-16,18.36187171936035
2010-08-17,18.618043899536133
2010-08-18,18.700931549072266
2010-08-19,18.414615631103516
2010-08-20,18.256383895874023
2010-08-23,18.294057846069336
2010-08-24,18.11323356628418
2010-08-25,18.158437728881836
2010-08-26,17.94746971130371
2010-08-27,18.030345916748047
2010-08-30,17.811838150024414
2010-08-31,17.683752059936523
2010-09-01,18.007749557495117
2010-09-02,18.037878036499023
2010-09-03,18.301599502563477
2010-09-07,18.052953720092773
2010-09-08,18.030345916748047
2010-09-09,18.090625762939453
2010-09-10,17.97007179260254
2010-09-13,18.91942596435547
2010-09-14,18.859155654907227
2010-09-15,18.926969528198242
2010-09-16,19.085195541381836
2010-09-17,19.002317428588867
2010-09-20,19.160541534423828
2010-09-21,18.94957733154297
2010-09-22,18.54269790649414
2010-09-23,18.407079696655273
2010-09-24,18.67078971862793
2010-09-27,18.63312339782715
2010-09-28,18.595447540283203
2010-09-29,18.459823608398438
2010-09-30,18.452289581298828
2010-10-01,18.36940574645996
2010-10-04,18.015277862548828
2010-10-05,18.3468017578125
2010-10-06,18.407079696655273
2010-10-07,18.482431411743164
2010-10-08,18.512563705444336
2010-10-11,18.527629852294922
2010-10-12,18.70846939086914
2010-10-13,19.092723846435547
2010-10-14,19.009855270385742
2010-10-15,19.243423461914062
2010-10-18,19.454395294189453
2010-10-19,18.91189956665039
2010-10-20,19.070125579833984
2010-10-21,19.153013229370117
2010-10-22,19.12286949157715
2010-10-25,18.979707717895508
2010-10-26,19.514671325683594
2010-10-27,19.627685546875
2010-10-28,19.800987243652344
2010-10-29,20.094825744628906
2010-11-01,20.305805206298828
2010-11-02,20.637327194213867
2010-11-03,20.366079330444336
2010-11-04,20.44896697998047
2010-11-05,20.230459213256836
2010-11-08,20.200321197509766
2010-11-09,20.305805206298828
2010-11-10,20.298263549804688
2010-11-11,20.102373123168945
2010-11-12,19.7934513092041
2010-11-15,19.740703582763672
2010-11-16,19.566347122192383
2010-11-17,19.3843994140625
2010-11-18,19.589080810546875
2010-11-19,19.47536849975586
2010-11-22,19.505693435668945
2010-11-23,19.043262481689453
2010-11-24,19.23278045654297
2010-11-26,19.14181900024414
2010-11-29,19.187297821044922
2010-11-30,19.149394989013672
2010-12-01,19.74070930480957
2010-12-02,20.385074615478516
2010-12-03,20.4836368560791
2010-12-06,20.347179412841797
2010-12-07,20.36992073059082
2010-12-08,20.642831802368164
2010-12-09,20.529125213623047
2010-12-10,20.72623062133789
2010-12-13,20.657995223999023
2010-12-14,20.938491821289062
2010-12-15,21.11285400390625
2010-12-16,21.218984603881836
2010-12-17,21.1507625579834
2010-12-20,21.08253288269043
2010-12-21,21.27962875366211
2010-12-22,21.370594024658203
2010-12-23,21.453998565673828
2010-12-27,21.27962875366211
2010-12-28,21.234140396118164
2010-12-29,21.203821182250977
2010-12-30,21.11285400390625
2010-12-31,21.158340454101562
2011-01-03,21.211402893066406
2011-01-04,21.294795989990234
2011-01-05,21.22657012939453
2011-01-06,21.848201751708984
2011-01-07,21.681419372558594
2011-01-10,21.39334487915039
2011-01-11,21.309961318969727
2011-01-12,21.643505096435547
2011-01-13,21.370594024658203
2011-01-14,21.453998565673828
2011-01-18,21.726905822753906
2011-01-19,21.58287239074707
2011-01-20,21.491893768310547
2011-01-21,21.24172592163086
2011-01-24,21.514636993408203
2011-01-25,21.56770896911621
2011-01-26,21.8178768157959
2011-01-27,21.886110305786133
2011-01-28,21.037046432495117
2011-01-31,21.021881103515625
2011-02-01,21.218984603881836
2011-02-02,21.18108558654785
2011-02-03,20.96123504638672
2011-02-04,21.052213668823242
2011-02-07,21.378185272216797
2011-02-08,21.43882942199707
2011-02-09,21.203821182250977
2011-02-10,20.847515106201172
2011-02-11,20.657995223999023
2011-02-14,20.642831802368164
2011-02-15,20.558950424194336
2011-02-16,20.604707717895508
2011-02-17,20.749595642089844
2011-02-18,20.635204315185547
2011-02-22,20.276798248291016
2011-02-23,20.276798248291016
2011-02-24,20.414066314697266
2011-02-25,20.246299743652344
2011-02-28,20.269168853759766
2011-03-01,19.94889259338379
2011-03-02,19.887887954711914
2011-03-03,19.979400634765625
2011-03-04,19.78875732421875
2011-03-07,19.613367080688477
2011-03-08,19.758258819580078
2011-03-09,19.743003845214844
2011-03-10,19.376970291137695
2011-03-11,19.582860946655273
2011-03-14,19.59048080444336
2011-03-15,19.361713409423828
2011-03-16,18.9041690826416
2011-03-17,18.89653778076172
2011-03-18,18.911787033081055
2011-03-21,19.315963745117188
2011-03-22,19.293075561523438
2011-03-23,19.476099014282227
2011-03-24,19.681989669799805
2011-03-25,19.537109375
2011-03-28,19.376970291137695
2011-03-29,19.437969207763672
2011-03-30,19.529489517211914
2011-03-31,19.361713409423828
2011-04-01,19.430341720581055
2011-04-04,19.483728408813477
2011-04-05,19.659116744995117
2011-04-06,19.941272735595703
2011-04-07,19.979400634765625
2011-04-08,19.88025665283203
2011-04-11,19.811630249023438
2011-04-12,19.55236053466797
2011-04-13,19.544729232788086
2011-04-14,19.384593963623047
2011-04-15,19.34646987915039
