Date,Close
2012-05-18,37.89720153808594
2012-05-21,33.7337646484375
2012-05-22,30.73014259338379
2012-05-23,31.721435546875
2012-05-24,32.74247360229492
2012-05-25,31.632219314575195
2012-05-29,28.588945388793945
2012-05-30,27.94460105895996
2012-05-31,29.342327117919922
2012-06-01,27.47869300842285
2012-06-04,26.66583251953125
2012-06-05,25.64480209350586
2012-06-06,26.576616287231445
2012-06-07,26.080965042114258
2012-06-08,26.864093780517578
2012-06-11,26.774873733520508
2012-06-12,27.16147804260254
2012-06-13,27.032609939575195
2012-06-14,28.04373550415039
2012-06-15,29.748760223388672
2012-06-18,31.136571884155273
2012-06-19,31.632219314575195
2012-06-20,31.324918746948242
2012-06-21,31.562829971313477
2012-06-22,32.76229476928711
2012-06-25,31.780914306640625
2012-06-26,32.811859130859375
2012-06-27,31.949434280395508
2012-06-28,31.087005615234375
2012-06-29,30.829273223876953
2012-07-02,30.502145767211914
2012-07-03,30.92840003967285
2012-07-05,31.19605255126953
2012-07-06,31.453784942626953
2012-07-09,31.88995361328125
2012-07-10,31.19605255126953
2012-07-11,30.700401306152344
2012-07-12,30.541791915893555
2012-07-13,30.452579498291016
2012-07-16,28.00408172607422
2012-07-17,27.845470428466797
2012-07-18,28.856595993041992
2012-07-19,28.74755096435547
2012-07-20,28.509641647338867
2012-07-23,28.49972915649414
2012-07-24,28.20233726501465
2012-07-25,29.084590911865234
2012-07-26,26.616268157958984
2012-07-27,23.503599166870117
2012-07-30,22.94847297668457
2012-07-31,21.52100944519043
2012-08-01,20.6982364654541
2012-08-02,19.86555290222168
2012-08-03,20.90640640258789
2012-08-06,21.729183197021484
2012-08-07,20.539630889892578
2012-08-08,20.539630889892578
2012-08-09,20.827102661132812
2012-08-10,21.620140075683594
2012-08-13,21.411968231201172
2012-08-14,20.202587127685547
2012-08-15,21.015451431274414
2012-08-16,19.697032928466797
2012-08-17,18.88416290283203
2012-08-20,19.835811614990234
2012-08-21,18.99321174621582
2012-08-22,19.270774841308594
2012-08-23,19.270774841308594
2012-08-24,19.24103546142578
2012-08-27,18.98329734802246
2012-08-28,19.171642303466797
2012-08-29,18.933732986450195
2012-08-30,18.92382049560547
2012-08-31,17.902782440185547
2012-09-04,17.575658798217773
2012-09-05,18.41826057434082
2012-09-06,18.794950485229492
2012-09-07,18.814777374267578
2012-09-10,18.646257400512695
2012-09-11,19.260862350463867
2012-09-12,20.747802734375
2012-09-13,20.52971839904785
2012-09-14,21.808488845825195
2012-09-17,21.332666397094727
2012-09-18,21.67961883544922
2012-09-19,23.08725929260254
2012-09-20,22.39335060119629
2012-09-21,22.66100311279297
2012-09-24,20.609020233154297
2012-09-25,20.10346031188965
2012-09-26,20.440502166748047
2012-09-27,20.143110275268555
2012-09-28,21.471446990966797
2012-10-01,21.798574447631836
2012-10-02,22.076135635375977
2012-10-03,21.63996696472168
2012-10-04,21.75892448425293
2012-10-05,20.727977752685547
2012-10-08,20.222415924072266
2012-10-09,20.05389404296875
2012-10-10,19.469032287597656
2012-10-11,19.578073501586914
2012-10-12,19.350074768066406
2012-10-15,19.350074768066406
2012-10-16,19.310422897338867
2012-10-17,19.706937789916992
2012-10-18,18.814777374267578
2012-10-19,18.8346004486084
2012-10-22,19.151817321777344
2012-10-23,19.330251693725586
2012-10-24,23.027780532836914
2012-10-25,22.363611221313477
2012-10-26,21.74901008605957
2012-10-31,20.92623519897461
2012-11-01,21.02536392211914
2012-11-02,20.99562644958496
2012-11-05,21.065017700195312
2012-11-06,20.985715866088867
2012-11-07,20.291805267333984
2012-11-08,19.81598472595215
2012-11-09,19.042774200439453
2012-11-12,19.895288467407227
2012-11-13,19.687116622924805
2012-11-14,22.165353775024414
2012-11-15,21.977006912231445
2012-11-16,23.35490608215332
2012-11-19,22.720483779907227
2012-11-20,22.898910522460938
2012-11-21,24.10828971862793
2012-11-23,23.791074752807617
2012-11-26,25.71419334411621
2012-11-27,25.922361373901367
2012-11-28,26.13053321838379
2012-11-29,27.08217430114746
2012-11-30,27.756254196166992
2012-12-03,26.804615020751953
2012-12-04,27.22095489501953
2012-12-05,27.468778610229492
2012-12-06,26.735219955444336
2012-12-07,27.25069808959961
2012-12-10,27.59764862060547
2012-12-11,27.736431121826172
2012-12-12,27.33991241455078
2012-12-13,27.994169235229492
2012-12-14,26.576616287231445
2012-12-17,26.517139434814453
2012-12-18,27.468778610229492
2012-12-19,27.171396255493164
2012-12-20,27.121829986572266
2012-12-21,26.031402587890625
2012-12-24,26.695571899414062
2012-12-26,26.27922821044922
2012-12-27,25.823226928710938
2012-12-28,25.684450149536133
2012-12-31,26.38827133178711
2013-01-02,27.756254196166992
2013-01-03,27.52825927734375
2013-01-04,28.509641647338867
2013-01-07,29.163896560668945
2013-01-08,28.807025909423828
2013-01-09,30.323711395263672
2013-01-10,31.02753257751465
2013-01-11,31.443872451782227
2013-01-14,30.68057632446289
2013-01-15,29.837974548339844
2013-01-16,29.590152740478516
2013-01-17,29.877628326416016
2013-01-18,29.401805877685547
2013-01-22,30.462491989135742
2013-01-23,30.551706314086914
2013-01-24,30.809444427490234
2013-01-25,31.265439987182617
2013-01-28,32.18733596801758
2013-01-29,30.52197265625
2013-01-30,30.96805191040039
2013-01-31,30.710315704345703
2013-02-01,29.471195220947266
2013-02-04,27.865299224853516
2013-02-05,28.390682220458984
2013-02-06,28.797115325927734
2013-02-07,28.400598526000977
2013-02-08,28.301467895507812
2013-02-11,28.013992309570312
2013-02-12,27.131742477416992
2013-02-13,27.66703987121582
2013-02-14,28.25190544128418
2013-02-15,28.073469161987305
2013-02-19,28.678159713745117
2013-02-20,28.212249755859375
2013-02-21,27.042526245117188
2013-02-22,26.893827438354492
2013-02-25,27.032609939575195
2013-02-26,27.151565551757812
2013-02-27,26.636093139648438
2013-02-28,27.012784957885742
2013-03-01,27.538175582885742
2013-03-04,27.47869300842285
2013-03-05,27.280437469482422
2013-03-06,27.21104621887207
2013-03-07,28.331207275390625
2013-03-08,27.716602325439453
2013-03-11,27.895036697387695
2013-03-12,27.587738037109375
2013-03-13,26.84426498413086
2013-03-14,26.804615020751953
2013-03-15,26.41800880432129
2013-03-18,26.2594051361084
2013-03-19,26.31888198852539
2013-03-20,25.6348876953125
2013-03-21,25.515928268432617
2013-03-22,25.50601577758789
2013-03-25,24.911237716674805
2013-03-26,24.990541458129883
2013-03-27,25.862882614135742
2013-03-28,25.357324600219727
2013-04-01,25.307758331298828
2013-04-02,25.19871711730957
2013-04-03,26.021488189697266
2013-04-04,26.834352493286133
2013-04-05,27.151565551757812
2013-04-08,26.616268157958984
2013-04-09,26.358531951904297
2013-04-10,27.329999923706055
2013-04-11,27.77608299255371
2013-04-12,27.16147804260254
2013-04-15,26.289138793945312
2013-04-16,26.685657501220703
2013-04-17,26.398181915283203
2013-04-18,25.466367721557617
2013-04-19,25.50601577758789
2013-04-22,25.743928909301758
2013-04-23,25.753841400146484
2013-04-24,25.882709503173828
2013-04-25,25.912446975708008
2013-04-26,26.616268157958984
2013-04-29,26.745136260986328
2013-04-30,27.52825927734375
2013-05-01,27.19121742248535
2013-05-02,28.717811584472656
2013-05-03,28.06355857849121
2013-05-06,27.329999923706055
2013-05-07,26.655920028686523
2013-05-08,26.8839168548584
2013-05-09,26.804615020751953
2013-05-10,26.44774627685547
2013-05-13,26.586528778076172
2013-05-14,26.834352493286133
2013-05-15,26.368446350097656
2013-05-16,25.90253257751465
2013-05-17,26.021488189697266
2013-05-20,25.535755157470703
2013-05-21,25.43662452697754
2013-05-22,24.940980911254883
2013-05-23,24.84185028076172
2013-05-24,24.098377227783203
2013-05-28,23.890209197998047
2013-05-29,23.11699676513672
2013-05-30,24.336288452148438
2013-05-31,24.138031005859375
2013-06-03,23.64238166809082
2013-06-04,23.315256118774414
2013-06-05,22.700653076171875
2013-06-06,22.770044326782227
2013-06-07,23.08725929260254
2013-06-10,24.11820411682129
2013-06-11,23.820816040039062
2013-06-12,23.56307601928711
2013-06-13,23.523427963256836
2013-06-14,23.424297332763672
2013-06-17,23.810901641845703
2013-06-18,23.99924659729004
2013-06-19,24.098377227783203
2013-06-20,23.691946029663086
2013-06-21,24.316465377807617
2013-06-24,23.731599807739258
2013-06-25,24.03890037536621
2013-06-26,23.949682235717773
2013-06-27,24.44533348083496
2013-06-28,24.663415908813477
2013-07-01,24.594026565551758
2013-07-02,24.197507858276367
2013-07-03,24.306549072265625
2013-07-05,24.157855987548828
2013-07-08,24.494897842407227
2013-07-09,25.258195877075195
2013-07-10,25.575407028198242
2013-07-11,25.5853214263916
2013-07-12,25.684450149536133
2013-07-15,26.051231384277344
2013-07-16,26.090883255004883
2013-07-17,26.41800880432129
2013-07-18,25.95210075378418
2013-07-19,25.654712677001953
2013-07-22,25.823226928710938
2013-07-23,25.90253257751465
2013-07-24,26.27922821044922
2013-07-25,34.060890197753906
2013-07-26,33.71393966674805
2013-07-29,35.12157440185547
2013-07-30,37.302425384521484
2013-07-31,36.479652404785156
2013-08-01,37.16364669799805
2013-08-02,37.71876907348633
2013-08-05,38.848846435546875
2013-08-06,38.21441650390625
2013-08-07,38.5316276550293
2013-08-08,38.20450210571289
2013-08-09,38.16484832763672
2013-08-12,37.88729476928711
2013-08-13,36.69773864746094
2013-08-14,36.330955505371094
2013-08-15,36.241737365722656
2013-08-16,36.7572135925293
2013-08-19,37.48086166381836
2013-08-20,38.07563781738281
2013-08-21,37.98642349243164
2013-08-22,38.21441650390625
2013-08-23,40.19700622558594
2013-08-26,40.98012924194336
2013-08-27,39.294925689697266
2013-08-28,40.19700622558594
2013-08-29,40.92064666748047
2013-08-30,40.93056106567383
2013-09-03,41.50550842285156
2013-09-04,41.416297912597656
2013-09-05,42.288639068603516
2013-09-06,43.56740951538086
2013-09-09,43.65662384033203
2013-09-10,43.220462799072266
2013-09-11,44.64792251586914
2013-09-12,44.360443115234375
2013-09-13,43.92427444458008
2013-09-16,42.13994216918945
2013-09-17,44.67765808105469
2013-09-18,44.83626937866211
2013-09-19,45.57973861694336
2013-09-20,47.076595306396484
2013-09-23,46.779205322265625
2013-09-24,48.02824401855469
2013-09-25,49.029449462890625
2013-09-26,49.95134735107422
2013-09-27,50.79395294189453
2013-09-30,49.79273986816406
2013-10-01,49.981082916259766
2013-10-02,49.842308044433594
2013-10-03,48.75188064575195
2013-10-04,50.5956916809082
2013-10-07,50.08021926879883
2013-10-08,46.72964096069336
2013-10-09,46.36286163330078
2013-10-10,48.623008728027344
2013-10-11,48.682498931884766
2013-10-14,49.079002380371094
2013-10-15,49.069095611572266
2013-10-16,50.694820404052734
2013-10-17,51.75551223754883
2013-10-18,53.748008728027344
2013-10-21,53.3812255859375
2013-10-22,52.2214241027832
2013-10-23,51.448204040527344
2013-10-24,51.993412017822266
2013-10-25,51.497772216796875
2013-10-28,49.79273986816406
2013-10-29,48.969970703125
2013-10-30,48.58335876464844
2013-10-31,49.77291488647461
2013-11-01,49.31692123413086
2013-11-04,47.80023956298828
2013-11-05,49.67378616333008
2013-11-06,48.69240951538086
2013-11-07,47.1459846496582
2013-11-08,47.11624526977539
2013-11-11,45.797821044921875
2013-11-12,46.20425796508789
2013-11-13,48.28596878051758
2013-11-14,48.563541412353516
2013-11-15,48.58335876464844
2013-11-18,45.43104553222656
2013-11-19,45.9564323425293
2013-11-20,46.025821685791016
2013-11-21,46.29347229003906
2013-11-22,45.82756423950195
2013-11-25,44.429840087890625
2013-11-26,45.49052047729492
2013-11-27,46.085296630859375
2013-11-29,46.60076904296875
2013-12-02,46.65034103393555
2013-12-03,46.32321548461914
2013-12-04,48.196754455566406
2013-12-05,47.919189453125
2013-12-06,47.522674560546875
2013-12-09,48.41484069824219
2013-12-10,49.812564849853516
2013-12-11,48.95014572143555
2013-12-12,51.378814697265625
2013-12-13,52.85584259033203
2013-12-16,53.34158706665039
2013-12-17,54.3824348449707
2013-12-18,55.08625793457031
2013-12-19,54.57078552246094
2013-12-20,54.640174865722656
2013-12-23,57.26710510253906
2013-12-24,57.455448150634766
2013-12-26,57.227455139160156
2013-12-27,54.9573860168457
2013-12-30,53.24245071411133
2013-12-31,54.17426681518555
2014-01-02,54.23373794555664
2014-01-03,54.085052490234375
2014-01-06,56.70206069946289
2014-01-07,57.415802001953125
2014-01-08,57.72309494018555
2014-01-09,56.72188949584961
2014-01-10,57.43562316894531
2014-01-13,55.42329788208008
2014-01-14,57.23736572265625
2014-01-15,57.09858322143555
2014-01-16,56.69215393066406
2014-01-17,55.809898376464844
2014-01-21,58.000667572021484
2014-01-22,57.00936508178711
2014-01-23,56.13703155517578
2014-01-24,53.97600555419922
2014-01-27,53.083839416503906
2014-01-28,54.65999984741211
2014-01-29,53.06401062011719
2014-01-30,60.54829788208008
2014-01-31,62.02531814575195
